date,product_id,sales_units,price,discount,stock_level,rating,is_sale_period,holiday,weather,ad_spend,initial_stock,daily_restock,warehouse_id
2023-05-18,Bobbi Brown Instant Full Cover Concealer,64,3090.68,1.11,76,3.8,0,0,Sunny,40161.21,797,100,W2
2023-05-18,L'Oreal Paris Voluminous Mascara,48,3464.08,21.73,641,4.9,0,0,Sunny,47796.85,728,0,W1
2023-05-18,Nykaa Matte Nail Enamel,24,2357.56,24.0,121,4.9,0,0,Sunny,10267.13,526,0,W1
2023-05-18,The Ordinary Niacinamide 10% + Zinc 1% Serum,83,1216.84,13.76,241,4.4,0,0,Sunny,22780.98,637,100,W1
2023-05-18,Huda Beauty Rose Gold Remastered Eyeshadow,95,3511.39,5.77,182,4.4,0,0,Sunny,15744.48,746,50,W3
2023-05-18,MAC Studio Fix Powder Plus Foundation,24,3996.9,19.57,133,4.8,1,0,Rainy,18713.86,801,50,W1
2023-05-19,Lakme Absolute Skin Natural Mousse,33,3945.11,6.93,578,4.3,1,0,Sunny,27310.77,683,0,W3
2023-05-19,Clinique Moisture Surge Hydrator,64,4496.02,0.19,314,3.6,0,0,Snowy,7809.24,576,50,W1
2023-05-19,Bobbi Brown Instant Full Cover Concealer,35,3073.26,18.45,615,3.6,0,0,Rainy,40764.88,802,0,W3
2023-05-19,The Ordinary Niacinamide 10% + Zinc 1% Serum,43,2015.8,28.35,433,3.7,0,0,Sunny,33601.14,764,0,W2
2023-05-19,Maybelline Superstay Matte Ink Lipstick,89,4667.81,7.52,483,4.6,1,0,Stormy,17577.53,635,0,W2
2023-05-19,Nykaa Matte Nail Enamel,34,2813.23,25.9,551,4.0,1,0,Rainy,7218.91,855,0,W2
2023-05-19,MAC Studio Fix Powder Plus Foundation,49,2865.86,6.13,722,3.9,0,0,Snowy,14408.08,854,0,W2
2023-05-20,Lakme Absolute Skin Natural Mousse,13,3725.31,17.27,318,4.5,0,0,Sunny,11736.54,818,0,W2
2023-05-20,Clinique Moisture Surge Hydrator,66,1300.46,21.19,259,5.0,0,0,Sunny,34145.16,787,50,W3
2023-05-20,Maybelline Superstay Matte Ink Lipstick,52,1827.54,23.66,503,5.0,1,0,Rainy,44892.29,924,50,W1
2023-05-20,MAC Studio Fix Powder Plus Foundation,56,2655.4,24.18,703,4.3,0,0,Stormy,31539.09,887,50,W1
2023-05-20,The Ordinary Niacinamide 10% + Zinc 1% Serum,34,1975.93,13.44,470,4.4,0,0,Sunny,25727.07,820,100,W1
2023-05-20,Bobbi Brown Instant Full Cover Concealer,80,3089.54,21.18,290,3.6,1,0,Sunny,5427.05,744,0,W2
2023-05-20,L'Oreal Paris Voluminous Mascara,51,3080.59,18.48,436,3.8,1,0,Rainy,44286.1,852,50,W3
2023-05-20,Revlon Colorstay Liquid Eyeliner,33,2574.98,8.38,553,4.3,0,1,Rainy,27204.9,730,100,W3
2023-05-21,Maybelline Superstay Matte Ink Lipstick,78,984.44,27.29,372,4.1,0,0,Snowy,11515.34,992,50,W1
2023-05-21,MAC Studio Fix Powder Plus Foundation,74,1748.49,8.6,631,3.5,1,0,Snowy,20954.34,705,50,W1
2023-05-21,Lakme Absolute Skin Natural Mousse,53,3101.86,1.33,456,4.2,1,0,Sunny,47259.78,856,50,W1
2023-05-21,The Ordinary Niacinamide 10% + Zinc 1% Serum,7,3347.91,1.26,381,3.8,1,0,Snowy,7570.04,862,50,W3
2023-05-21,Clinique Moisture Surge Hydrator,77,2946.34,15.47,545,3.9,1,0,Sunny,29641.65,680,0,W3
2023-05-21,Revlon Colorstay Liquid Eyeliner,63,1864.24,27.4,370,3.7,0,0,Sunny,19837.27,701,50,W2
2023-05-21,L'Oreal Paris Voluminous Mascara,8,3945.41,1.66,446,4.0,0,0,Rainy,14703.1,916,0,W1
2023-05-21,Nykaa Matte Nail Enamel,69,652.31,3.18,400,4.0,1,0,Sunny,43900.58,823,0,W3
2023-05-22,L'Oreal Paris Voluminous Mascara,73,3027.39,20.68,491,4.0,0,1,Rainy,35870.57,575,0,W2
2023-05-22,MAC Studio Fix Powder Plus Foundation,42,2982.63,16.07,643,3.9,1,0,Rainy,5040.02,685,0,W2
2023-05-22,Lakme Absolute Skin Natural Mousse,51,3491.68,15.47,210,3.7,0,0,Snowy,49168.73,807,100,W2
2023-05-22,Huda Beauty Rose Gold Remastered Eyeshadow,35,3943.0,6.18,644,4.2,0,0,Stormy,28918.69,679,0,W2
2023-05-22,Nykaa Matte Nail Enamel,53,4521.17,12.99,412,4.9,0,0,Sunny,44927.14,666,0,W1
2023-05-22,Clinique Moisture Surge Hydrator,25,2874.97,23.17,645,3.6,0,0,Sunny,46125.52,791,0,W3
2023-05-22,Maybelline Superstay Matte Ink Lipstick,61,4455.66,5.68,597,4.1,0,0,Snowy,39274.11,658,50,W3
2023-05-22,The Ordinary Niacinamide 10% + Zinc 1% Serum,45,1574.97,2.94,427,4.1,0,1,Snowy,11646.38,953,50,W2
2023-05-22,Bobbi Brown Instant Full Cover Concealer,60,930.18,22.75,553,3.8,0,0,Sunny,20246.38,775,50,W1
2023-05-23,L'Oreal Paris Voluminous Mascara,51,568.79,1.78,156,3.9,0,1,Sunny,43399.84,684,50,W1
2023-05-23,Lakme Absolute Skin Natural Mousse,34,3321.86,0.51,582,5.0,0,0,Sunny,9251.03,734,100,W2
2023-05-23,The Ordinary Niacinamide 10% + Zinc 1% Serum,51,575.27,8.19,800,4.5,0,0,Snowy,32779.06,925,0,W2
2023-05-23,Bobbi Brown Instant Full Cover Concealer,37,691.93,24.48,334,4.3,1,0,Sunny,9655.47,753,100,W3
2023-05-23,Nykaa Matte Nail Enamel,49,2463.61,25.17,532,4.1,0,0,Sunny,6863.52,623,100,W1
2023-05-23,Huda Beauty Rose Gold Remastered Eyeshadow,22,4939.28,13.9,808,4.7,0,1,Stormy,47705.42,888,200,W2
2023-05-23,Maybelline Superstay Matte Ink Lipstick,89,4979.79,17.13,511,3.6,1,0,Snowy,42916.08,985,100,W3
2023-05-23,MAC Studio Fix Powder Plus Foundation,59,2131.87,6.64,635,3.8,0,0,Rainy,48132.94,902,0,W1
2023-05-24,Maybelline Superstay Matte Ink Lipstick,58,3273.09,14.65,83,4.5,0,0,Snowy,20616.74,760,100,W2
2023-05-24,L'Oreal Paris Voluminous Mascara,21,2277.63,8.88,266,4.8,0,0,Sunny,25183.07,827,0,W3
2023-05-24,Bobbi Brown Instant Full Cover Concealer,40,2064.96,18.28,538,3.9,0,0,Sunny,17870.4,815,0,W1
2023-05-24,Huda Beauty Rose Gold Remastered Eyeshadow,59,1983.82,17.06,223,4.6,1,0,Rainy,11965.51,593,100,W2
2023-05-24,Lakme Absolute Skin Natural Mousse,45,4233.37,20.04,489,3.7,0,0,Sunny,32459.7,794,0,W2
2023-05-24,Revlon Colorstay Liquid Eyeliner,75,2906.61,13.68,417,4.3,0,0,Sunny,24007.91,853,100,W3
2023-05-24,MAC Studio Fix Powder Plus Foundation,61,1973.53,10.41,323,4.1,0,0,Snowy,44872.88,706,200,W2
2023-05-24,Nykaa Matte Nail Enamel,70,1676.67,25.28,230,3.7,0,0,Snowy,48943.22,730,100,W2
2023-05-25,Nykaa Matte Nail Enamel,35,4696.62,13.3,611,4.6,0,0,Sunny,35707.72,646,0,W2
2023-05-25,Clinique Moisture Surge Hydrator,40,2647.9,27.7,771,4.9,0,0,Rainy,41159.82,811,0,W2
2023-05-25,The Ordinary Niacinamide 10% + Zinc 1% Serum,38,2620.22,27.45,595,3.5,1,0,Sunny,35416.53,869,0,W1
2023-05-25,Maybelline Superstay Matte Ink Lipstick,58,4685.41,26.79,531,3.9,0,0,Stormy,13703.93,708,0,W2
2023-05-25,Lakme Absolute Skin Natural Mousse,58,2044.21,6.02,776,4.0,0,0,Snowy,12859.43,834,50,W3
2023-05-25,L'Oreal Paris Voluminous Mascara,75,1450.0,21.87,442,4.6,1,0,Snowy,32788.13,694,0,W1
2023-05-25,Revlon Colorstay Liquid Eyeliner,43,4401.52,6.23,531,4.1,1,0,Sunny,27898.65,631,0,W1
2023-05-25,Bobbi Brown Instant Full Cover Concealer,51,2064.74,10.42,571,4.1,1,0,Snowy,11653.13,728,0,W2
2023-05-26,The Ordinary Niacinamide 10% + Zinc 1% Serum,55,4990.9,15.46,485,3.7,0,0,Sunny,46875.91,886,200,W2
2023-05-26,Maybelline Superstay Matte Ink Lipstick,46,3823.75,28.08,425,4.5,0,0,Snowy,24522.74,957,50,W2
2023-05-26,MAC Studio Fix Powder Plus Foundation,65,2954.63,26.53,676,4.7,0,0,Rainy,28283.19,800,50,W2
2023-05-26,Clinique Moisture Surge Hydrator,62,4373.49,15.87,352,4.8,0,0,Sunny,24179.07,981,0,W2
2023-05-26,Huda Beauty Rose Gold Remastered Eyeshadow,65,2540.67,25.9,912,3.8,0,1,Sunny,49454.54,977,0,W3
2023-05-26,Lakme Absolute Skin Natural Mousse,65,3428.55,16.63,706,4.0,1,0,Sunny,46746.93,771,50,W1
2023-05-26,Nykaa Matte Nail Enamel,26,649.76,22.3,914,3.7,0,0,Rainy,33773.28,940,0,W1
2023-05-26,L'Oreal Paris Voluminous Mascara,32,3871.28,20.69,645,4.3,1,0,Rainy,19012.22,720,50,W1
2023-05-26,Revlon Colorstay Liquid Eyeliner,66,502.56,15.25,473,4.4,0,0,Rainy,40112.53,703,50,W2
2023-05-27,MAC Studio Fix Powder Plus Foundation,32,1536.33,23.89,653,4.0,0,0,Sunny,15934.0,910,0,W2
2023-05-27,L'Oreal Paris Voluminous Mascara,15,2633.44,27.11,479,4.6,0,1,Sunny,13515.16,818,0,W2
2023-05-27,Lakme Absolute Skin Natural Mousse,84,4457.79,20.74,535,4.3,0,1,Snowy,25240.76,641,50,W1
2023-05-27,Nykaa Matte Nail Enamel,60,3702.29,10.92,877,4.5,0,0,Sunny,6906.28,937,0,W2
2023-05-27,Clinique Moisture Surge Hydrator,47,2313.75,14.16,431,4.4,0,0,Snowy,18231.06,968,0,W1
2023-05-27,Maybelline Superstay Matte Ink Lipstick,43,3567.11,20.43,543,4.4,0,0,Stormy,7475.57,763,0,W3
2023-05-27,Revlon Colorstay Liquid Eyeliner,28,748.06,18.72,799,4.2,0,0,Rainy,46799.3,827,0,W2
2023-05-28,Nykaa Matte Nail Enamel,41,1422.4,21.66,203,5.0,0,0,Snowy,45855.86,960,100,W3
2023-05-28,The Ordinary Niacinamide 10% + Zinc 1% Serum,79,4300.51,14.71,750,4.4,1,1,Sunny,15940.95,976,50,W1
2023-05-28,Maybelline Superstay Matte Ink Lipstick,34,4562.6,28.63,552,3.6,0,0,Rainy,43795.66,970,100,W3
2023-05-28,Lakme Absolute Skin Natural Mousse,32,1136.49,17.94,432,4.1,0,0,Stormy,24047.05,738,0,W3
2023-05-28,Bobbi Brown Instant Full Cover Concealer,71,4716.29,6.93,653,4.5,0,0,Rainy,7897.28,724,50,W3
2023-05-28,MAC Studio Fix Powder Plus Foundation,30,2110.16,17.86,728,3.6,0,0,Stormy,38871.76,929,0,W3
2023-05-28,Huda Beauty Rose Gold Remastered Eyeshadow,42,4594.11,14.86,598,3.6,0,0,Snowy,36572.52,640,0,W3
2023-05-28,Clinique Moisture Surge Hydrator,11,3586.66,11.77,676,4.4,0,0,Sunny,16949.59,687,0,W2
2023-05-29,Bobbi Brown Instant Full Cover Concealer,41,1148.71,11.96,573,4.7,0,0,Sunny,43253.79,670,50,W1
2023-05-29,Maybelline Superstay Matte Ink Lipstick,61,4174.41,5.79,457,4.4,1,0,Snowy,21817.83,961,0,W1
2023-05-29,Revlon Colorstay Liquid Eyeliner,58,3576.44,29.22,370,5.0,0,1,Sunny,16228.78,831,200,W3
2023-05-29,The Ordinary Niacinamide 10% + Zinc 1% Serum,78,1213.83,6.71,758,3.8,0,0,Sunny,34073.56,836,50,W2
2023-05-29,MAC Studio Fix Powder Plus Foundation,44,2278.45,0.83,603,4.0,0,0,Stormy,45268.93,900,50,W3
2023-05-29,Huda Beauty Rose Gold Remastered Eyeshadow,47,4020.21,2.56,321,4.3,1,0,Sunny,23765.28,761,0,W2
2023-05-29,Lakme Absolute Skin Natural Mousse,53,2129.77,23.21,674,4.4,1,1,Stormy,6715.02,903,0,W3
2023-05-29,Nykaa Matte Nail Enamel,62,3005.04,24.82,558,4.4,0,0,Rainy,9920.87,620,200,W3
2023-05-29,L'Oreal Paris Voluminous Mascara,34,709.42,10.15,973,3.8,0,0,Rainy,6131.91,1007,0,W1
2023-05-30,Clinique Moisture Surge Hydrator,72,1832.52,14.25,478,4.1,1,0,Stormy,48645.7,909,0,W3
2023-05-30,Maybelline Superstay Matte Ink Lipstick,14,638.48,15.38,584,3.6,0,0,Sunny,23346.86,739,0,W3
2023-05-30,Nykaa Matte Nail Enamel,85,2227.94,7.02,389,3.8,1,0,Rainy,46542.35,830,0,W3
2023-05-30,Huda Beauty Rose Gold Remastered Eyeshadow,51,4717.95,14.89,252,4.5,0,0,Sunny,35755.37,692,50,W1
2023-05-30,Lakme Absolute Skin Natural Mousse,71,1222.16,13.93,119,3.5,0,0,Snowy,33274.23,563,50,W2
2023-05-30,MAC Studio Fix Powder Plus Foundation,55,1731.48,25.64,161,4.7,0,1,Sunny,42809.96,891,200,W3
2023-05-30,Revlon Colorstay Liquid Eyeliner,51,3995.15,14.67,564,4.0,0,0,Sunny,37493.96,899,0,W2
2023-05-30,Bobbi Brown Instant Full Cover Concealer,63,3768.67,20.75,522,4.0,0,0,Rainy,27745.81,589,100,W2
2023-05-30,L'Oreal Paris Voluminous Mascara,37,2198.28,7.39,130,4.7,1,0,Sunny,32469.02,818,200,W1
2023-05-31,Revlon Colorstay Liquid Eyeliner,76,610.89,22.42,710,3.9,0,0,Rainy,6960.04,786,50,W1
2023-05-31,MAC Studio Fix Powder Plus Foundation,37,1098.56,11.54,658,4.4,0,0,Rainy,39331.49,849,50,W1
2023-05-31,Lakme Absolute Skin Natural Mousse,42,2269.49,15.19,821,4.4,0,0,Rainy,13213.11,979,50,W2
2023-05-31,The Ordinary Niacinamide 10% + Zinc 1% Serum,50,2585.23,21.37,652,3.9,1,1,Sunny,48008.5,797,0,W3
2023-05-31,Maybelline Superstay Matte Ink Lipstick,40,4768.68,3.91,717,3.9,0,0,Sunny,35617.46,757,0,W3
2023-05-31,Bobbi Brown Instant Full Cover Concealer,9,4789.16,20.85,635,3.8,0,0,Rainy,31042.74,999,50,W1
2023-05-31,Clinique Moisture Surge Hydrator,61,1963.03,12.83,533,4.2,0,0,Sunny,22944.84,594,0,W1
2023-05-31,L'Oreal Paris Voluminous Mascara,69,4666.41,17.97,658,4.3,0,0,Snowy,23861.69,727,0,W1
2023-05-31,Nykaa Matte Nail Enamel,12,2507.47,5.14,695,3.8,0,0,Rainy,31931.7,707,100,W2
2023-06-01,Huda Beauty Rose Gold Remastered Eyeshadow,27,2785.93,8.1,513,3.6,0,0,Sunny,29928.65,582,0,W2
2023-06-01,Revlon Colorstay Liquid Eyeliner,55,1042.01,12.59,349,4.0,0,0,Sunny,20427.72,686,50,W1
2023-06-01,Maybelline Superstay Matte Ink Lipstick,52,3556.22,19.67,506,3.6,0,0,Rainy,47555.61,651,100,W3
2023-06-01,MAC Studio Fix Powder Plus Foundation,16,2980.22,18.45,310,4.4,1,0,Sunny,35407.05,552,100,W3
2023-06-01,Lakme Absolute Skin Natural Mousse,45,2353.29,0.76,545,4.0,0,0,Sunny,45810.13,839,100,W2
2023-06-01,The Ordinary Niacinamide 10% + Zinc 1% Serum,0,1856.21,18.82,402,4.6,0,0,Sunny,12054.42,871,200,W3
2023-06-01,Nykaa Matte Nail Enamel,66,1493.41,20.66,410,3.8,0,0,Rainy,49104.61,875,50,W1
2023-06-01,Bobbi Brown Instant Full Cover Concealer,32,2837.19,22.35,377,4.6,0,0,Stormy,29189.75,730,0,W1
2023-06-02,Revlon Colorstay Liquid Eyeliner,74,3315.83,25.72,581,3.6,0,0,Sunny,7597.21,991,0,W3
2023-06-02,The Ordinary Niacinamide 10% + Zinc 1% Serum,63,1763.07,13.33,453,4.2,1,0,Sunny,22265.07,907,50,W2
2023-06-02,MAC Studio Fix Powder Plus Foundation,35,1495.61,5.36,496,4.1,1,0,Sunny,41609.73,735,0,W3
2023-06-02,Lakme Absolute Skin Natural Mousse,53,2072.24,22.01,272,3.6,1,0,Snowy,31976.45,605,100,W2
2023-06-02,Nykaa Matte Nail Enamel,63,2224.41,15.75,547,4.7,0,0,Sunny,44611.91,953,50,W1
2023-06-03,Nykaa Matte Nail Enamel,51,1078.46,5.4,0,4.6,0,0,Rainy,44377.76,565,100,W3
2023-06-03,Maybelline Superstay Matte Ink Lipstick,47,1431.05,8.88,504,4.1,0,0,Rainy,5965.7,551,50,W3
2023-06-03,Huda Beauty Rose Gold Remastered Eyeshadow,74,2611.42,27.94,545,3.6,0,0,Sunny,39050.61,619,0,W1
2023-06-03,L'Oreal Paris Voluminous Mascara,67,734.91,1.55,379,4.4,1,0,Sunny,16775.23,593,100,W1
2023-06-03,Lakme Absolute Skin Natural Mousse,37,1830.46,0.03,504,4.5,0,0,Rainy,45325.83,697,50,W3
2023-06-03,Revlon Colorstay Liquid Eyeliner,69,2201.37,2.37,92,3.5,0,0,Stormy,10041.4,993,0,W2
2023-06-04,Nykaa Matte Nail Enamel,51,2851.05,8.48,328,3.8,0,0,Sunny,12552.8,896,50,W2
2023-06-04,Lakme Absolute Skin Natural Mousse,61,3849.31,26.03,0,4.4,0,0,Snowy,44546.8,864,0,W1
2023-06-04,The Ordinary Niacinamide 10% + Zinc 1% Serum,44,1227.47,2.55,246,3.6,0,1,Rainy,13335.35,858,50,W3
2023-06-04,Revlon Colorstay Liquid Eyeliner,69,1547.15,25.2,801,4.1,0,0,Sunny,39876.27,870,0,W1
2023-06-04,Clinique Moisture Surge Hydrator,45,4312.13,26.56,398,4.4,0,0,Stormy,43659.93,758,0,W2
2023-06-05,MAC Studio Fix Powder Plus Foundation,46,4175.6,28.37,685,4.4,0,0,Snowy,26862.24,820,0,W3
2023-06-05,Lakme Absolute Skin Natural Mousse,29,1229.57,24.13,589,4.9,1,0,Sunny,43381.15,670,50,W1
2023-06-05,The Ordinary Niacinamide 10% + Zinc 1% Serum,55,4016.72,7.59,672,4.8,0,0,Sunny,7165.79,727,200,W1
2023-06-05,Clinique Moisture Surge Hydrator,53,4022.68,7.74,710,4.1,0,0,Snowy,10219.57,827,100,W3
2023-06-05,Revlon Colorstay Liquid Eyeliner,25,4874.79,20.33,880,4.7,0,0,Sunny,26119.88,905,100,W1
2023-06-06,Huda Beauty Rose Gold Remastered Eyeshadow,25,1949.52,10.58,528,4.2,1,0,Sunny,47715.07,721,0,W3
2023-06-06,L'Oreal Paris Voluminous Mascara,24,3159.54,10.69,426,5.0,0,0,Snowy,41803.72,555,50,W3
2023-06-06,Maybelline Superstay Matte Ink Lipstick,23,1284.6,26.34,641,4.9,0,0,Sunny,37300.08,741,50,W1
2023-06-06,Nykaa Matte Nail Enamel,49,3434.06,14.55,55,3.8,0,0,Sunny,8466.27,616,0,W2
2023-06-06,MAC Studio Fix Powder Plus Foundation,52,3389.47,26.67,397,4.5,1,0,Rainy,20564.24,523,0,W2
2023-06-06,Lakme Absolute Skin Natural Mousse,55,2689.67,25.62,507,4.3,0,0,Stormy,16358.63,646,0,W1
2023-06-06,The Ordinary Niacinamide 10% + Zinc 1% Serum,48,4883.15,10.11,579,4.2,0,0,Sunny,32837.18,689,50,W3
2023-06-06,Revlon Colorstay Liquid Eyeliner,67,3445.49,4.04,612,3.8,1,0,Sunny,20448.8,746,50,W2
2023-06-06,Clinique Moisture Surge Hydrator,21,1002.12,12.82,229,4.6,0,1,Sunny,43547.79,506,0,W1
2023-06-07,Maybelline Superstay Matte Ink Lipstick,58,1841.73,19.95,359,3.6,0,0,Snowy,41526.86,978,0,W1
2023-06-07,L'Oreal Paris Voluminous Mascara,20,2214.12,14.11,622,3.7,0,0,Snowy,35548.91,797,0,W1
2023-06-07,Clinique Moisture Surge Hydrator,42,1679.79,27.55,0,3.6,1,0,Snowy,12109.55,736,0,W1
2023-06-07,MAC Studio Fix Powder Plus Foundation,44,1117.02,3.29,597,4.8,0,0,Snowy,15908.2,819,0,W2
2023-06-07,Nykaa Matte Nail Enamel,30,4629.51,11.54,233,4.9,0,0,Rainy,23406.96,536,50,W2
2023-06-07,Revlon Colorstay Liquid Eyeliner,52,2324.68,18.89,861,4.5,0,0,Sunny,44287.42,913,100,W3
2023-06-08,Clinique Moisture Surge Hydrator,40,3617.94,25.5,354,4.2,0,0,Snowy,47864.54,965,0,W1
2023-06-08,Lakme Absolute Skin Natural Mousse,19,4998.43,17.93,748,3.6,0,0,Snowy,26983.87,930,100,W2
2023-06-08,Huda Beauty Rose Gold Remastered Eyeshadow,57,1549.26,1.87,495,3.6,0,0,Sunny,9532.72,552,0,W3
2023-06-08,Maybelline Superstay Matte Ink Lipstick,56,829.82,12.48,607,4.6,0,0,Sunny,22779.51,924,100,W1
2023-06-08,MAC Studio Fix Powder Plus Foundation,46,3251.07,25.07,520,4.6,1,0,Sunny,39983.41,566,50,W3
2023-06-08,L'Oreal Paris Voluminous Mascara,52,3353.73,17.04,524,5.0,0,0,Sunny,23968.19,985,0,W3
2023-06-08,Nykaa Matte Nail Enamel,74,4119.77,9.15,432,4.4,0,0,Sunny,40596.3,736,0,W1
2023-06-09,Lakme Absolute Skin Natural Mousse,57,2953.24,10.08,348,3.9,0,0,Snowy,14120.75,691,0,W2
2023-06-09,Nykaa Matte Nail Enamel,52,4522.74,19.04,107,4.1,0,0,Rainy,30899.39,926,0,W3
2023-06-09,Maybelline Superstay Matte Ink Lipstick,58,4203.95,20.04,331,4.5,0,0,Rainy,6502.92,855,200,W1
2023-06-09,Huda Beauty Rose Gold Remastered Eyeshadow,36,3423.75,4.24,423,3.8,0,0,Snowy,20446.9,622,0,W3
2023-06-09,Clinique Moisture Surge Hydrator,46,4571.16,29.02,574,4.1,0,0,Rainy,32555.2,934,0,W2
2023-06-10,Revlon Colorstay Liquid Eyeliner,12,2683.38,28.9,484,3.7,0,0,Rainy,21760.8,522,100,W3
2023-06-10,Clinique Moisture Surge Hydrator,45,4387.94,26.28,455,4.1,0,0,Sunny,7694.3,536,0,W1
2023-06-10,Maybelline Superstay Matte Ink Lipstick,60,4163.04,17.43,456,4.2,0,0,Sunny,10490.55,581,100,W1
2023-06-10,Bobbi Brown Instant Full Cover Concealer,38,3736.11,20.84,466,3.7,0,0,Stormy,13385.23,719,0,W1
2023-06-10,MAC Studio Fix Powder Plus Foundation,42,686.14,9.56,655,4.2,0,0,Sunny,33648.36,841,0,W3
2023-06-11,Huda Beauty Rose Gold Remastered Eyeshadow,40,2307.75,16.82,564,3.6,0,0,Rainy,27189.72,787,0,W1
2023-06-11,L'Oreal Paris Voluminous Mascara,32,3036.99,17.64,584,4.6,1,0,Rainy,14530.29,616,0,W3
2023-06-11,Lakme Absolute Skin Natural Mousse,57,2928.32,17.74,490,4.3,1,0,Snowy,18047.21,547,50,W2
2023-06-11,Revlon Colorstay Liquid Eyeliner,64,2349.99,9.78,387,4.5,0,0,Sunny,16627.66,876,0,W2
2023-06-11,Maybelline Superstay Matte Ink Lipstick,63,1028.82,26.88,304,4.7,0,0,Sunny,33482.34,520,0,W2
2023-06-11,MAC Studio Fix Powder Plus Foundation,70,2308.39,17.96,345,3.6,0,0,Snowy,29063.47,869,50,W3
2023-06-11,Bobbi Brown Instant Full Cover Concealer,45,2098.28,29.79,425,3.7,0,0,Snowy,13905.35,630,0,W2
2023-06-12,Clinique Moisture Surge Hydrator,49,894.15,22.75,747,4.3,0,0,Sunny,48988.82,809,0,W2
2023-06-12,L'Oreal Paris Voluminous Mascara,19,3588.36,15.23,836,4.4,0,0,Sunny,40797.31,855,50,W1
2023-06-12,Nykaa Matte Nail Enamel,74,3901.62,22.36,303,3.9,0,0,Sunny,16229.28,912,0,W3
2023-06-12,MAC Studio Fix Powder Plus Foundation,47,528.18,18.27,337,3.6,0,0,Snowy,33927.59,537,50,W2
2023-06-12,The Ordinary Niacinamide 10% + Zinc 1% Serum,71,3523.18,18.55,519,4.1,0,0,Sunny,37623.87,590,0,W3
2023-06-12,Bobbi Brown Instant Full Cover Concealer,70,4860.29,29.8,227,4.0,1,0,Snowy,48057.21,667,50,W1
2023-06-12,Lakme Absolute Skin Natural Mousse,59,679.24,20.54,444,4.7,0,0,Sunny,39859.17,590,0,W3
2023-06-12,Huda Beauty Rose Gold Remastered Eyeshadow,17,1152.98,14.93,754,3.7,1,0,Sunny,27145.08,771,50,W3
2023-06-13,Lakme Absolute Skin Natural Mousse,60,3704.58,8.86,360,4.4,0,1,Rainy,26440.36,829,0,W2
2023-06-13,Nykaa Matte Nail Enamel,77,4547.79,21.1,466,3.6,0,0,Snowy,9185.39,998,50,W3
2023-06-13,MAC Studio Fix Powder Plus Foundation,55,825.59,5.33,176,3.8,0,0,Stormy,43936.82,659,50,W2
2023-06-13,The Ordinary Niacinamide 10% + Zinc 1% Serum,19,2876.39,1.32,527,3.8,1,0,Rainy,35026.65,948,0,W2
2023-06-13,Revlon Colorstay Liquid Eyeliner,55,3947.26,15.27,152,4.8,1,1,Rainy,46730.19,826,100,W1
2023-06-14,L'Oreal Paris Voluminous Mascara,62,4800.88,17.28,687,3.6,1,0,Sunny,25820.8,866,0,W3
2023-06-14,Revlon Colorstay Liquid Eyeliner,83,1755.84,5.69,453,3.8,0,0,Sunny,29079.48,574,0,W2
2023-06-14,Lakme Absolute Skin Natural Mousse,24,1834.6,29.73,689,4.9,1,0,Rainy,44945.07,713,100,W3
2023-06-14,Maybelline Superstay Matte Ink Lipstick,45,4474.36,22.22,468,4.5,0,0,Sunny,17224.45,862,50,W2
2023-06-14,Bobbi Brown Instant Full Cover Concealer,41,3879.46,11.07,609,4.3,0,0,Sunny,35438.31,776,0,W2
2023-06-15,L'Oreal Paris Voluminous Mascara,61,2221.58,28.65,425,3.8,0,0,Rainy,16279.61,976,0,W1
2023-06-15,Huda Beauty Rose Gold Remastered Eyeshadow,61,4249.56,25.67,425,4.5,0,0,Snowy,17865.15,595,50,W3
2023-06-15,Revlon Colorstay Liquid Eyeliner,24,1072.86,5.69,192,4.9,0,0,Stormy,15439.69,650,0,W3
2023-06-15,Clinique Moisture Surge Hydrator,33,2852.91,20.69,239,4.4,0,0,Sunny,23251.31,680,50,W2
2023-06-15,Bobbi Brown Instant Full Cover Concealer,39,4509.55,10.71,528,4.6,0,0,Rainy,17673.51,570,100,W1
2023-06-15,Maybelline Superstay Matte Ink Lipstick,84,4367.6,16.51,163,4.5,0,0,Sunny,8626.66,822,0,W3
2023-06-15,Lakme Absolute Skin Natural Mousse,66,2524.38,6.94,763,4.5,0,0,Sunny,48158.55,829,0,W3
2023-06-16,Revlon Colorstay Liquid Eyeliner,73,4716.65,10.07,0,3.7,0,0,Rainy,18075.75,786,50,W3
2023-06-16,Lakme Absolute Skin Natural Mousse,37,1876.21,11.91,268,3.9,0,0,Rainy,30885.4,855,200,W1
2023-06-16,MAC Studio Fix Powder Plus Foundation,63,1635.48,7.8,719,4.3,0,1,Snowy,39363.64,782,0,W1
2023-06-16,Maybelline Superstay Matte Ink Lipstick,50,1673.96,11.72,533,4.1,0,0,Rainy,27144.82,861,200,W2
2023-06-16,The Ordinary Niacinamide 10% + Zinc 1% Serum,59,4642.98,25.43,740,4.9,0,1,Rainy,35414.61,799,0,W1
2023-06-16,Nykaa Matte Nail Enamel,73,3028.16,20.25,521,4.6,0,0,Rainy,33545.86,594,0,W2
2023-06-17,L'Oreal Paris Voluminous Mascara,55,2954.1,13.53,714,4.9,0,0,Stormy,5202.09,769,50,W2
